,0,1,2,3,4,5,6,status,Run,n_Mechanics,n_Vans,Response,Replace
18,2019-12-02 21:31:00.000000,2019-12-02 21:31:45.000000,2019-12-02 21:48:24.140372,2019-12-02 21:48:43.059105,,,,Onsite,3,40,42,0 days 00:00:45.000000000,0 days 00:16:58.059105000
19,2019-12-02 19:32:00.000000,2019-12-02 19:32:25.000000,2019-12-02 19:50:27.888288,2019-12-02 19:50:52.888288,2019-12-02 20:20:22.864420,2019-12-02 20:20:47.864420,2019-12-02 20:34:33.975933,Replace,3,40,42,0 days 00:00:25.000000000,0 days 00:18:27.888288000
20,2019-12-02 22:37:00.000000,2019-12-02 22:37:25.000000,2019-12-02 22:52:57.565320,2019-12-02 22:53:20.132937,,,,Onsite,3,40,42,0 days 00:00:25.000000000,0 days 00:15:55.132937000
0,2019-12-02 01:15:00.000000,2019-12-02 00:00:45.000000,2019-12-02 00:16:43.657234,2019-12-02 00:17:28.657234,2019-12-02 00:50:16.292637,2019-12-02 00:51:01.292637,2019-12-02 01:05:09.968212,Replace,4,40,42,-1 days +22:45:45.000000000,0 days 00:16:43.657234000
1,2019-12-02 01:08:00.000000,2019-12-02 01:08:45.000000,2019-12-02 01:20:57.583946,2019-12-02 01:21:19.119320,,,,Onsite,4,40,42,0 days 00:00:45.000000000,0 days 00:12:34.119320000
2,2019-12-02 02:18:00.000000,2019-12-02 02:18:35.000000,2019-12-02 02:33:48.310393,2019-12-02 02:34:01.757219,,,,Onsite,4,40,42,0 days 00:00:35.000000000,0 days 00:15:26.757219000
3,2019-12-02 03:26:00.000000,2019-12-02 03:26:25.000000,2019-12-02 03:42:59.467278,2019-12-02 03:43:18.403355,,,,Onsite,4,40,42,0 days 00:00:25.000000000,0 days 00:16:53.403355000
4,2019-12-02 04:29:00.000000,2019-12-02 04:29:35.000000,2019-12-02 04:49:10.872141,2019-12-02 04:49:24.459602,,,,Onsite,4,40,42,0 days 00:00:35.000000000,0 days 00:19:49.459602000
5,2019-12-02 05:34:00.000000,2019-12-02 05:34:45.000000,2019-12-02 05:50:45.737200,2019-12-02 05:51:30.737200,2019-12-02 06:25:01.632416,2019-12-02 06:25:46.632416,2019-12-02 06:40:08.638862,Replace,4,40,42,0 days 00:00:45.000000000,0 days 00:16:45.737200000
6,2019-12-02 06:43:00.000000,2019-12-02 06:43:45.000000,2019-12-02 07:02:50.984826,2019-12-02 07:03:07.449089,,,,Onsite,4,40,42,0 days 00:00:45.000000000,0 days 00:19:22.449089000
7,2019-12-02 07:53:00.000000,2019-12-02 07:53:30.000000,2019-12-02 08:05:28.165469,2019-12-02 08:05:58.165469,2019-12-02 08:51:55.138283,2019-12-02 08:52:25.138283,2019-12-02 09:04:41.196492,Replace,4,40,42,0 days 00:00:30.000000000,0 days 00:12:28.165469000
8,2019-12-02 09:01:00.000000,2019-12-02 09:01:45.000000,2019-12-02 09:16:19.779646,2019-12-02 09:17:04.779646,2019-12-02 09:59:46.735114,2019-12-02 10:00:31.735114,2019-12-02 10:19:07.747515,Replace,4,40,42,0 days 00:00:45.000000000,0 days 00:15:19.779646000
9,2019-12-02 10:01:00.000000,2019-12-02 10:01:30.000000,2019-12-02 10:18:10.634761,2019-12-02 10:18:40.634761,2019-12-02 10:49:09.341519,2019-12-02 10:49:39.341519,2019-12-02 11:04:45.804136,Replace,4,40,42,0 days 00:00:30.000000000,0 days 00:17:10.634761000
10,2019-12-02 11:13:00.000000,2019-12-02 11:13:50.000000,2019-12-02 11:27:34.066022,2019-12-02 11:28:24.066022,2019-12-02 12:03:34.044121,2019-12-02 12:04:24.044121,2019-12-02 12:21:53.439042,Replace,4,40,42,0 days 00:00:50.000000000,0 days 00:14:34.066022000
11,2019-12-02 12:23:00.000000,2019-12-02 12:23:45.000000,2019-12-02 12:44:34.695596,2019-12-02 12:45:19.695596,2019-12-02 13:28:41.745310,2019-12-02 13:29:26.745310,2019-12-02 13:47:34.517481,Replace,4,40,42,0 days 00:00:45.000000000,0 days 00:21:34.695596000
12,2019-12-02 13:26:00.000000,2019-12-02 13:26:55.000000,2019-12-02 13:47:14.822499,2019-12-02 13:48:09.822499,2019-12-02 14:25:59.490167,2019-12-02 14:26:54.490167,2019-12-02 14:47:20.971902,Replace,4,40,42,0 days 00:00:55.000000000,0 days 00:21:14.822499000
13,2019-12-02 14:30:00.000000,2019-12-02 14:30:35.000000,2019-12-02 14:42:14.101153,2019-12-02 14:42:34.868653,,,,Onsite,4,40,42,0 days 00:00:35.000000000,0 days 00:11:59.868653000
14,2019-12-02 15:47:00.000000,2019-12-02 15:47:45.000000,2019-12-02 16:03:28.099932,2019-12-02 16:03:48.295208,,,,Onsite,4,40,42,0 days 00:00:45.000000000,0 days 00:16:03.295208000
15,2019-12-02 16:58:00.000000,2019-12-02 16:58:45.000000,2019-12-02 17:14:43.102234,2019-12-02 17:14:54.045795,,,,Onsite,4,40,42,0 days 00:00:45.000000000,0 days 00:16:09.045795000
16,2019-12-02 18:06:00.000000,2019-12-02 18:06:50.000000,2019-12-02 18:21:15.505851,2019-12-02 18:22:05.505851,2019-12-02 18:56:40.404545,2019-12-02 18:57:30.404545,2019-12-02 19:17:00.848119,Replace,4,40,42,0 days 00:00:50.000000000,0 days 00:15:15.505851000
17,2019-12-02 19:02:00.000000,2019-12-02 19:02:45.000000,2019-12-02 19:19:31.199978,2019-12-02 19:20:16.199978,2019-12-02 19:58:38.464584,2019-12-02 19:59:23.464584,2019-12-02 20:12:03.840415,Replace,4,40,42,0 days 00:00:45.000000000,0 days 00:17:31.199978000
18,2019-12-02 20:16:00.000000,2019-12-02 20:16:50.000000,2019-12-02 20:34:45.132222,2019-12-02 20:35:08.989361,,,,Onsite,4,40,42,0 days 00:00:50.000000000,0 days 00:18:18.989361000
19,2019-12-02 21:37:00.000000,2019-12-02 21:37:35.000000,2019-12-02 21:55:51.320710,2019-12-02 21:56:26.320710,2019-12-02 22:35:53.563564,2019-12-02 22:36:28.563564,2019-12-02 22:47:13.007840,Replace,4,40,42,0 days 00:00:35.000000000,0 days 00:18:51.320710000
0,2019-12-02 01:14:00.000000,2019-12-02 00:00:25.000000,2019-12-02 00:17:58.058142,2019-12-02 00:18:23.058142,2019-12-02 00:41:47.562664,2019-12-02 00:42:12.562664,2019-12-02 00:59:05.638558,Replace,5,40,42,-1 days +22:46:25.000000000,0 days 00:17:58.058142000
1,2019-12-02 01:07:00.000000,2019-12-02 01:07:45.000000,2019-12-02 01:27:08.085547,2019-12-02 01:27:53.085547,2019-12-02 02:01:41.423106,2019-12-02 02:02:26.423106,2019-12-02 02:17:12.374980,Replace,5,40,42,0 days 00:00:45.000000000,0 days 00:20:08.085547000
2,2019-12-02 02:23:00.000000,2019-12-02 02:23:45.000000,2019-12-02 02:35:50.837711,2019-12-02 02:36:01.837406,,,,Onsite,5,40,42,0 days 00:00:45.000000000,0 days 00:12:16.837406000
3,2019-12-02 03:33:00.000000,2019-12-02 03:33:45.000000,2019-12-02 03:53:30.242965,2019-12-02 03:54:15.242965,2019-12-02 04:24:00.765382,2019-12-02 04:24:45.765382,2019-12-02 04:39:52.122858,Replace,5,40,42,0 days 00:00:45.000000000,0 days 00:20:30.242965000
4,2019-12-02 04:54:00.000000,2019-12-02 04:54:50.000000,2019-12-02 05:12:35.166654,2019-12-02 05:13:25.166654,2019-12-02 06:06:44.245553,2019-12-02 06:07:34.245553,2019-12-02 06:20:13.197076,Replace,5,40,42,0 days 00:00:50.000000000,0 days 00:18:35.166654000
5,2019-12-02 05:55:00.000000,2019-12-02 05:55:35.000000,2019-12-02 06:15:26.131169,2019-12-02 06:15:52.125063,,,,Onsite,5,40,42,0 days 00:00:35.000000000,0 days 00:20:17.125063000
6,2019-12-02 07:05:00.000000,2019-12-02 07:05:35.000000,2019-12-02 07:21:05.869706,2019-12-02 07:21:28.861131,,,,Onsite,5,40,42,0 days 00:00:35.000000000,0 days 00:15:53.861131000
7,2019-12-02 08:22:00.000000,2019-12-02 08:22:30.000000,2019-12-02 08:34:43.331628,2019-12-02 08:34:47.773673,,,,Onsite,5,40,42,0 days 00:00:30.000000000,0 days 00:12:17.773673000
8,2019-12-02 09:53:00.000000,2019-12-02 09:53:45.000000,2019-12-02 10:12:26.622911,2019-12-02 10:12:49.458223,,,,Onsite,5,40,42,0 days 00:00:45.000000000,0 days 00:19:04.458223000
9,2019-12-02 11:01:00.000000,2019-12-02 11:01:45.000000,2019-12-02 11:22:11.793146,2019-12-02 11:22:56.793146,2019-12-02 12:03:04.337185,2019-12-02 12:03:49.337185,2019-12-02 12:18:45.528848,Replace,5,40,42,0 days 00:00:45.000000000,0 days 00:21:11.793146000
10,2019-12-02 11:56:00.000000,2019-12-02 11:56:35.000000,2019-12-02 12:10:44.381821,2019-12-02 12:11:19.381821,2019-12-02 12:55:33.337098,2019-12-02 12:56:08.337098,2019-12-02 13:11:14.942863,Replace,5,40,42,0 days 00:00:35.000000000,0 days 00:14:44.381821000
11,2019-12-02 12:59:00.000000,2019-12-02 12:59:35.000000,2019-12-02 13:14:13.287734,2019-12-02 13:14:48.287734,2019-12-02 13:42:16.140785,2019-12-02 13:42:51.140785,2019-12-02 13:58:27.859189,Replace,5,40,42,0 days 00:00:35.000000000,0 days 00:15:13.287734000
12,2019-12-02 14:08:00.000000,2019-12-02 14:08:45.000000,2019-12-02 14:23:21.074036,2019-12-02 14:24:06.074036,2019-12-02 14:46:40.521200,2019-12-02 14:47:25.521200,2019-12-02 15:05:35.753557,Replace,5,40,42,0 days 00:00:45.000000000,0 days 00:15:21.074036000
13,2019-12-02 15:15:00.000000,2019-12-02 15:15:25.000000,2019-12-02 15:31:05.110062,2019-12-02 15:31:30.110062,2019-12-02 16:14:59.409650,2019-12-02 16:15:24.409650,2019-12-02 16:36:26.424829,Replace,5,40,42,0 days 00:00:25.000000000,0 days 00:16:05.110062000
14,2019-12-02 16:41:00.000000,2019-12-02 16:41:30.000000,2019-12-02 16:55:58.787059,2019-12-02 16:56:19.673323,,,,Onsite,5,40,42,0 days 00:00:30.000000000,0 days 00:14:49.673323000
15,2019-12-02 17:38:00.000000,2019-12-02 17:38:55.000000,2019-12-02 17:55:25.318812,2019-12-02 17:56:20.318812,2019-12-02 18:34:48.285199,2019-12-02 18:35:43.285199,2019-12-02 18:48:49.700938,Replace,5,40,42,0 days 00:00:55.000000000,0 days 00:17:25.318812000
16,2019-12-02 18:40:00.000000,2019-12-02 18:40:45.000000,2019-12-02 18:57:22.551662,2019-12-02 18:58:07.551662,2019-12-02 19:31:28.810805,2019-12-02 19:32:13.810805,2019-12-02 19:47:16.622475,Replace,5,40,42,0 days 00:00:45.000000000,0 days 00:17:22.551662000
17,2019-12-02 19:40:00.000000,2019-12-02 19:40:35.000000,2019-12-02 20:01:39.316659,2019-12-02 20:02:14.316659,2019-12-02 20:27:55.226366,2019-12-02 20:28:30.226366,2019-12-02 20:45:31.758576,Replace,5,40,42,0 days 00:00:35.000000000,0 days 00:21:39.316659000
18,2019-12-02 20:48:00.000000,2019-12-02 20:48:35.000000,2019-12-02 21:05:27.776702,2019-12-02 21:06:02.776702,2019-12-02 21:42:14.490537,2019-12-02 21:42:49.490537,2019-12-02 21:57:28.813401,Replace,5,40,42,0 days 00:00:35.000000000,0 days 00:17:27.776702000
0,2019-12-02 01:06:00.000000,2019-12-02 00:00:45.000000,2019-12-02 00:17:22.018513,2019-12-02 00:18:07.018513,2019-12-02 00:49:43.086821,2019-12-02 00:50:28.086821,2019-12-02 01:10:51.232694,Replace,6,40,42,-1 days +22:54:45.000000000,0 days 00:17:22.018513000
1,2019-12-02 01:05:00.000000,2019-12-02 01:05:45.000000,2019-12-02 01:27:12.022126,2019-12-02 01:27:57.022126,2019-12-02 01:57:53.028413,2019-12-02 01:58:38.028413,2019-12-02 02:11:40.585712,Replace,6,40,42,0 days 00:00:45.000000000,0 days 00:22:12.022126000
2,2019-12-02 02:03:00.000000,2019-12-02 02:03:35.000000,2019-12-02 02:22:29.485683,2019-12-02 02:23:04.485683,2019-12-02 03:10:31.813357,2019-12-02 03:11:06.813357,2019-12-02 03:31:29.830787,Replace,6,40,42,0 days 00:00:35.000000000,0 days 00:19:29.485683000
3,2019-12-02 03:14:00.000000,2019-12-02 03:14:30.000000,2019-12-02 03:31:37.577721,2019-12-02 03:32:07.577721,2019-12-02 04:20:59.924519,2019-12-02 04:21:29.924519,2019-12-02 04:42:34.708854,Replace,6,40,42,0 days 00:00:30.000000000,0 days 00:17:37.577721000
4,2019-12-02 04:16:00.000000,2019-12-02 04:16:35.000000,2019-12-02 04:34:28.459775,2019-12-02 04:35:03.459775,2019-12-02 05:21:56.546382,2019-12-02 05:22:31.546382,2019-12-02 05:35:16.315246,Replace,6,40,42,0 days 00:00:35.000000000,0 days 00:18:28.459775000
5,2019-12-02 05:24:00.000000,2019-12-02 05:24:45.000000,2019-12-02 05:41:04.838354,2019-12-02 05:41:49.838354,2019-12-02 06:26:41.491817,2019-12-02 06:27:26.491817,2019-12-02 06:49:11.197375,Replace,6,40,42,0 days 00:00:45.000000000,0 days 00:17:04.838354000
6,2019-12-02 06:21:00.000000,2019-12-02 06:21:30.000000,2019-12-02 06:38:53.705849,2019-12-02 06:39:07.348929,,,,Onsite,6,40,42,0 days 00:00:30.000000000,0 days 00:17:37.348929000
7,2019-12-02 07:18:00.000000,2019-12-02 07:18:45.000000,2019-12-02 07:32:43.801442,2019-12-02 07:32:53.607335,,,,Onsite,6,40,42,0 days 00:00:45.000000000,0 days 00:14:08.607335000
8,2019-12-02 08:19:00.000000,2019-12-02 08:19:35.000000,2019-12-02 08:35:35.879349,2019-12-02 08:36:10.879349,2019-12-02 09:00:36.332306,2019-12-02 09:01:11.332306,2019-12-02 09:17:15.995788,Replace,6,40,42,0 days 00:00:35.000000000,0 days 00:16:35.879349000
9,2019-12-02 09:39:00.000000,2019-12-02 09:39:55.000000,2019-12-02 09:55:42.651830,2019-12-02 09:56:06.004948,,,,Onsite,6,40,42,0 days 00:00:55.000000000,0 days 00:16:11.004948000
10,2019-12-02 10:46:00.000000,2019-12-02 10:46:45.000000,2019-12-02 11:01:33.590487,2019-12-02 11:02:18.590487,2019-12-02 11:42:36.845515,2019-12-02 11:43:21.845515,2019-12-02 12:04:49.739774,Replace,6,40,42,0 days 00:00:45.000000000,0 days 00:15:33.590487000
11,2019-12-02 11:57:00.000000,2019-12-02 11:57:55.000000,2019-12-02 12:13:22.587232,2019-12-02 12:13:33.467624,,,,Onsite,6,40,42,0 days 00:00:55.000000000,0 days 00:15:38.467624000
12,2019-12-02 13:22:00.000000,2019-12-02 13:22:45.000000,2019-12-02 13:37:18.571635,2019-12-02 13:38:03.571635,2019-12-02 14:23:57.629851,2019-12-02 14:24:42.629851,2019-12-02 14:39:40.671431,Replace,6,40,42,0 days 00:00:45.000000000,0 days 00:15:18.571635000
13,2019-12-02 14:11:00.000000,2019-12-02 14:11:45.000000,2019-12-02 14:30:34.571360,2019-12-02 14:31:19.571360,2019-12-02 14:55:50.576307,2019-12-02 14:56:35.576307,2019-12-02 15:16:02.506622,Replace,6,40,42,0 days 00:00:45.000000000,0 days 00:19:34.571360000
14,2019-12-02 15:18:00.000000,2019-12-02 15:18:35.000000,2019-12-02 15:35:27.454149,2019-12-02 15:36:02.454149,2019-12-02 16:19:58.634440,2019-12-02 16:20:33.634440,2019-12-02 16:40:09.421482,Replace,6,40,42,0 days 00:00:35.000000000,0 days 00:17:27.454149000
15,2019-12-02 16:27:00.000000,2019-12-02 16:27:50.000000,2019-12-02 16:48:25.344383,2019-12-02 16:48:45.622121,,,,Onsite,6,40,42,0 days 00:00:50.000000000,0 days 00:20:55.622121000
16,2019-12-02 17:43:00.000000,2019-12-02 17:43:30.000000,2019-12-02 17:57:40.132766,2019-12-02 17:58:10.132766,2019-12-02 18:26:01.528143,2019-12-02 18:26:31.528143,2019-12-02 18:39:47.012666,Replace,6,40,42,0 days 00:00:30.000000000,0 days 00:14:40.132766000
17,2019-12-02 18:49:00.000000,2019-12-02 18:49:55.000000,2019-12-02 19:05:34.926401,2019-12-02 19:06:29.926401,2019-12-02 19:38:16.577114,2019-12-02 19:39:11.577114,2019-12-02 20:01:07.335786,Replace,6,40,42,0 days 00:00:55.000000000,0 days 00:16:34.926401000
18,2019-12-02 19:55:00.000000,2019-12-02 19:55:50.000000,2019-12-02 20:11:25.739748,2019-12-02 20:11:40.079812,,,,Onsite,6,40,42,0 days 00:00:50.000000000,0 days 00:15:50.079812000
19,2019-12-02 20:56:00.000000,2019-12-02 20:56:30.000000,2019-12-02 21:13:35.789443,2019-12-02 21:14:05.789443,2019-12-02 22:00:48.049816,2019-12-02 22:01:18.049816,2019-12-02 22:14:52.846846,Replace,6,40,42,0 days 00:00:30.000000000,0 days 00:17:35.789443000
20,2019-12-02 21:59:00.000000,2019-12-02 21:59:55.000000,2019-12-02 22:16:59.146754,2019-12-02 22:17:07.471193,,,,Onsite,6,40,42,0 days 00:00:55.000000000,0 days 00:17:12.471193000
0,2019-12-02 01:05:00.000000,2019-12-02 00:00:45.000000,2019-12-02 00:18:38.908428,2019-12-02 00:18:58.217507,,,,Onsite,7,40,42,-1 days +22:55:45.000000000,0 days 00:18:13.217507000
1,2019-12-02 01:11:00.000000,2019-12-02 01:11:55.000000,2019-12-02 01:30:02.811955,2019-12-02 01:30:57.811955,2019-12-02 02:12:27.905717,2019-12-02 02:13:22.905717,2019-12-02 02:34:24.477898,Replace,7,40,42,0 days 00:00:55.000000000,0 days 00:19:02.811955000
2,2019-12-02 02:17:00.000000,2019-12-02 02:17:30.000000,2019-12-02 02:39:22.671415,2019-12-02 02:39:52.671415,2019-12-02 03:34:02.023873,2019-12-02 03:34:32.023873,2019-12-02 03:53:26.443360,Replace,7,40,42,0 days 00:00:30.000000000,0 days 00:22:22.671415000
3,2019-12-02 03:23:00.000000,2019-12-02 03:23:30.000000,2019-12-02 03:37:21.765156,2019-12-02 03:37:51.765156,2019-12-02 04:11:27.334939,2019-12-02 04:11:57.334939,2019-12-02 04:24:31.587727,Replace,7,40,42,0 days 00:00:30.000000000,0 days 00:14:21.765156000
4,2019-12-02 04:47:00.000000,2019-12-02 04:47:55.000000,2019-12-02 05:06:45.550710,2019-12-02 05:06:52.357167,,,,Onsite,7,40,42,0 days 00:00:55.000000000,0 days 00:18:57.357167000
5,2019-12-02 05:55:00.000000,2019-12-02 05:55:30.000000,2019-12-02 06:09:25.221033,2019-12-02 06:09:55.221033,2019-12-02 06:42:25.667382,2019-12-02 06:42:55.667382,2019-12-02 06:59:29.982747,Replace,7,40,42,0 days 00:00:30.000000000,0 days 00:14:25.221033000
6,2019-12-02 06:44:00.000000,2019-12-02 06:44:35.000000,2019-12-02 07:03:54.756686,2019-12-02 07:04:29.756686,2019-12-02 07:42:44.165281,2019-12-02 07:43:19.165281,2019-12-02 08:03:54.397439,Replace,7,40,42,0 days 00:00:35.000000000,0 days 00:19:54.756686000
7,2019-12-02 07:52:00.000000,2019-12-02 07:52:55.000000,2019-12-02 08:09:41.891260,2019-12-02 08:10:36.891260,2019-12-02 08:49:20.646869,2019-12-02 08:50:15.646869,2019-12-02 09:06:04.884471,Replace,7,40,42,0 days 00:00:55.000000000,0 days 00:17:41.891260000
8,2019-12-02 08:54:00.000000,2019-12-02 08:54:45.000000,2019-12-02 09:08:22.323840,2019-12-02 09:09:07.323840,2019-12-02 09:49:06.900115,2019-12-02 09:49:51.900115,2019-12-02 10:07:59.956847,Replace,7,40,42,0 days 00:00:45.000000000,0 days 00:14:22.323840000
9,2019-12-02 09:53:00.000000,2019-12-02 09:53:45.000000,2019-12-02 10:05:10.187060,2019-12-02 10:05:55.187060,2019-12-02 10:40:19.374676,2019-12-02 10:41:04.374676,2019-12-02 10:58:27.211368,Replace,7,40,42,0 days 00:00:45.000000000,0 days 00:12:10.187060000
10,2019-12-02 11:01:00.000000,2019-12-02 11:01:30.000000,2019-12-02 11:16:56.490436,2019-12-02 11:17:01.410391,,,,Onsite,7,40,42,0 days 00:00:30.000000000,0 days 00:15:31.410391000
11,2019-12-02 12:00:00.000000,2019-12-02 12:00:45.000000,2019-12-02 12:20:08.989618,2019-12-02 12:20:53.989618,2019-12-02 13:12:45.024664,2019-12-02 13:13:30.024664,2019-12-02 13:27:43.050647,Replace,7,40,42,0 days 00:00:45.000000000,0 days 00:20:08.989618000
12,2019-12-02 13:00:00.000000,2019-12-02 13:00:55.000000,2019-12-02 13:14:35.981487,2019-12-02 13:15:30.981487,2019-12-02 13:56:04.207472,2019-12-02 13:56:59.207472,2019-12-02 14:11:31.069771,Replace,7,40,42,0 days 00:00:55.000000000,0 days 00:14:35.981487000
13,2019-12-02 14:01:00.000000,2019-12-02 14:01:55.000000,2019-12-02 14:24:15.452105,2019-12-02 14:25:10.452105,2019-12-02 15:11:26.261601,2019-12-02 15:12:21.261601,2019-12-02 15:27:41.412806,Replace,7,40,42,0 days 00:00:55.000000000,0 days 00:23:15.452105000
14,2019-12-02 14:58:00.000000,2019-12-02 14:58:45.000000,2019-12-02 15:09:43.454847,2019-12-02 15:09:56.213423,,,,Onsite,7,40,42,0 days 00:00:45.000000000,0 days 00:11:11.213423000
15,2019-12-02 16:15:00.000000,2019-12-02 16:15:25.000000,2019-12-02 16:33:51.398659,2019-12-02 16:34:16.398659,2019-12-02 17:09:15.154719,2019-12-02 17:09:40.154719,2019-12-02 17:23:51.309807,Replace,7,40,42,0 days 00:00:25.000000000,0 days 00:18:51.398659000
16,2019-12-02 17:18:00.000000,2019-12-02 17:18:50.000000,2019-12-02 17:31:18.860868,2019-12-02 17:32:08.860868,2019-12-02 18:09:20.004587,2019-12-02 18:10:10.004587,2019-12-02 18:31:28.627616,Replace,7,40,42,0 days 00:00:50.000000000,0 days 00:13:18.860868000
17,2019-12-02 18:27:00.000000,2019-12-02 18:27:45.000000,2019-12-02 18:46:56.054876,2019-12-02 18:47:12.598008,,,,Onsite,7,40,42,0 days 00:00:45.000000000,0 days 00:19:27.598008000
18,2019-12-02 19:28:00.000000,2019-12-02 19:28:45.000000,2019-12-02 19:43:47.036002,2019-12-02 19:44:32.036002,2019-12-02 20:24:30.769118,2019-12-02 20:25:15.769118,2019-12-02 20:46:19.186964,Replace,7,40,42,0 days 00:00:45.000000000,0 days 00:15:47.036002000
19,2019-12-02 20:33:00.000000,2019-12-02 20:33:45.000000,2019-12-02 20:43:43.316662,2019-12-02 20:44:28.316662,2019-12-02 21:12:02.315458,2019-12-02 21:12:47.315458,2019-12-02 21:27:51.903542,Replace,7,40,42,0 days 00:00:45.000000000,0 days 00:10:43.316662000
20,2019-12-02 21:54:00.000000,2019-12-02 21:54:35.000000,2019-12-02 22:11:10.554627,2019-12-02 22:11:29.582022,,,,Onsite,7,40,42,0 days 00:00:35.000000000,0 days 00:16:54.582022000
0,2019-12-02 01:01:00.000000,2019-12-02 00:00:45.000000,2019-12-02 00:14:36.194316,2019-12-02 00:15:10.318580,,,,Onsite,8,40,42,-1 days +22:59:45.000000000,0 days 00:14:25.318580000
1,2019-12-02 01:11:00.000000,2019-12-02 01:11:35.000000,2019-12-02 01:27:21.746602,2019-12-02 01:27:56.746602,2019-12-02 02:17:05.307919,2019-12-02 02:17:40.307919,2019-12-02 02:35:43.613564,Replace,8,40,42,0 days 00:00:35.000000000,0 days 00:16:21.746602000
2,2019-12-02 02:14:00.000000,2019-12-02 02:14:50.000000,2019-12-02 02:33:54.350317,2019-12-02 02:34:44.350317,2019-12-02 03:26:11.207733,2019-12-02 03:27:01.207733,2019-12-02 03:49:42.273595,Replace,8,40,42,0 days 00:00:50.000000000,0 days 00:19:54.350317000
3,2019-12-02 03:17:00.000000,2019-12-02 03:17:45.000000,2019-12-02 03:31:23.395534,2019-12-02 03:31:39.430873,,,,Onsite,8,40,42,0 days 00:00:45.000000000,0 days 00:13:54.430873000
4,2019-12-02 04:18:00.000000,2019-12-02 04:18:35.000000,2019-12-02 04:35:50.332891,2019-12-02 04:36:25.332891,2019-12-02 05:05:44.189341,2019-12-02 05:06:19.189341,2019-12-02 05:22:41.048088,Replace,8,40,42,0 days 00:00:35.000000000,0 days 00:17:50.332891000
5,2019-12-02 05:17:00.000000,2019-12-02 05:17:45.000000,2019-12-02 05:38:30.361821,2019-12-02 05:38:44.509767,,,,Onsite,8,40,42,0 days 00:00:45.000000000,0 days 00:20:59.509767000
6,2019-12-02 06:15:00.000000,2019-12-02 06:15:30.000000,2019-12-02 06:30:40.754015,2019-12-02 06:30:46.465924,,,,Onsite,8,40,42,0 days 00:00:30.000000000,0 days 00:15:16.465924000
7,2019-12-02 07:16:00.000000,2019-12-02 07:16:30.000000,2019-12-02 07:38:00.141437,2019-12-02 07:38:21.217402,,,,Onsite,8,40,42,0 days 00:00:30.000000000,0 days 00:21:51.217402000
8,2019-12-02 08:26:00.000000,2019-12-02 08:26:55.000000,2019-12-02 08:41:47.775007,2019-12-02 08:42:42.775007,2019-12-02 09:13:33.241557,2019-12-02 09:14:28.241557,2019-12-02 09:30:16.165192,Replace,8,40,42,0 days 00:00:55.000000000,0 days 00:15:47.775007000
9,2019-12-02 09:45:00.000000,2019-12-02 09:45:30.000000,2019-12-02 10:04:20.181124,2019-12-02 10:04:34.749580,,,,Onsite,8,40,42,0 days 00:00:30.000000000,0 days 00:19:04.749580000
10,2019-12-02 10:40:00.000000,2019-12-02 10:40:30.000000,2019-12-02 10:57:55.734775,2019-12-02 10:58:16.392656,,,,Onsite,8,40,42,0 days 00:00:30.000000000,0 days 00:17:46.392656000
11,2019-12-02 11:47:00.000000,2019-12-02 11:47:30.000000,2019-12-02 12:04:09.466980,2019-12-02 12:04:39.466980,2019-12-02 12:49:26.926462,2019-12-02 12:49:56.926462,2019-12-02 13:01:36.153061,Replace,8,40,42,0 days 00:00:30.000000000,0 days 00:17:09.466980000
12,2019-12-02 12:47:00.000000,2019-12-02 12:47:35.000000,2019-12-02 12:58:54.353177,2019-12-02 12:59:10.118957,,,,Onsite,8,40,42,0 days 00:00:35.000000000,0 days 00:11:35.118957000
13,2019-12-02 13:54:00.000000,2019-12-02 13:54:45.000000,2019-12-02 14:07:33.331310,2019-12-02 14:08:18.331310,2019-12-02 14:37:17.371206,2019-12-02 14:38:02.371206,2019-12-02 14:54:13.551979,Replace,8,40,42,0 days 00:00:45.000000000,0 days 00:13:33.331310000
14,2019-12-02 15:10:00.000000,2019-12-02 15:10:55.000000,2019-12-02 15:24:22.527240,2019-12-02 15:24:58.620340,,,,Onsite,8,40,42,0 days 00:00:55.000000000,0 days 00:14:03.620340000
15,2019-12-02 16:06:00.000000,2019-12-02 16:06:45.000000,2019-12-02 16:23:08.710876,2019-12-02 16:23:53.710876,2019-12-02 16:47:10.162226,2019-12-02 16:47:55.162226,2019-12-02 17:00:49.265791,Replace,8,40,42,0 days 00:00:45.000000000,0 days 00:17:08.710876000
16,2019-12-02 18:17:00.000000,2019-12-02 18:17:25.000000,2019-12-02 18:31:56.600488,2019-12-02 18:32:21.600488,2019-12-02 18:58:52.099212,2019-12-02 18:59:17.099212,2019-12-02 19:10:47.501721,Replace,8,40,42,0 days 00:00:25.000000000,0 days 00:14:56.600488000
17,2019-12-02 17:08:00.000000,2019-12-02 17:08:45.000000,2019-12-02 17:22:19.120102,2019-12-02 17:23:04.120102,2019-12-02 18:03:03.642789,2019-12-02 18:03:48.642789,2019-12-02 18:17:01.218767,Replace,8,40,42,0 days 00:00:45.000000000,0 days 00:14:19.120102000
18,2019-12-02 19:31:00.000000,2019-12-02 19:31:45.000000,2019-12-02 19:51:54.141313,2019-12-02 19:52:04.233581,,,,Onsite,8,40,42,0 days 00:00:45.000000000,0 days 00:20:19.233581000
